CustomerID,LastPurchaseDate,FirstPurchaseDate,Frequency,Monetary,TotalProducts,UniqueCategories,PrimaryCategory,PreferredPaymentMethod,Country,Recency,AvgOrderValue,CustomerTenureDays,AvgDaysBetweenOrders
CUST_2125,2025-06-29 11:51:00,2024-01-13 19:37:00,28,21281.45,79,6,Electronics,Credit Card,Germany,2,760.05,535,19.7
CUST_2126,2024-06-29 20:48:00,2024-01-03 22:36:00,32,22989.24,66,6,Electronics,Credit Card,United Kingdom,367,718.41,545,5.7
CUST_2127,2025-04-12 11:30:00,2024-01-07 13:13:00,34,39816.7,116,6,Apparel,Credit Card,United States,80,1171.08,541,14.0
CUST_2128,2025-06-26 18:28:00,2024-01-06 13:52:00,33,20055.75,95,6,Apparel,Credit Card,United Kingdom,5,607.75,542,16.8
CUST_2129,2025-06-18 19:39:00,2024-01-02 19:51:00,31,21490.89,78,6,Electronics,Credit Card,United States,13,693.25,546,17.8
CUST_2130,2025-06-06 12:28:00,2024-02-25 16:44:00,36,17087.09,77,6,Sports & Outdoors,Credit Card,United States,25,474.64,492,13.3
CUST_2131,2025-06-18 14:58:00,2024-01-04 09:44:00,34,17692.37,85,6,Apparel,Credit Card,Germany,13,520.36,544,16.1
CUST_2132,2025-06-28 10:18:00,2024-01-11 09:02:00,28,11448.17,70,6,Apparel,Credit Card,United Kingdom,3,408.86,537,19.8
CUST_2133,2025-05-31 10:56:00,2024-01-04 21:44:00,31,19857.11,120,6,Home & Kitchen,Credit Card,United States,31,640.55,544,17.1
CUST_2134,2025-06-16 10:13:00,2024-02-01 15:10:00,38,26668.13,100,6,Home & Kitchen,Credit Card,United States,15,701.79,516,13.5
CUST_2135,2025-06-28 22:41:00,2024-01-03 14:45:00,46,21770.87,139,6,Apparel,Credit Card,Germany,3,473.28,545,12.0
CUST_2136,2025-06-20 12:43:00,2024-01-02 12:49:00,36,20587.62,109,6,Home & Kitchen,Credit Card,United States,11,571.88,546,15.3
CUST_2137,2024-06-26 13:56:00,2024-01-07 08:26:00,34,20430.36,90,6,Apparel,Credit Card,India,370,600.89,541,5.2
CUST_2138,2025-06-27 11:52:00,2024-01-25 16:41:00,27,25229.75,69,6,Electronics,Credit Card,United Kingdom,4,934.44,523,20.0
CUST_2139,2024-06-17 15:22:00,2024-01-03 16:12:00,36,22819.04,107,6,Electronics,Credit Card,United Kingdom,379,633.86,545,4.7
CUST_2140,2025-06-07 09:25:00,2024-01-21 20:41:00,37,24110.84,97,6,Apparel,Credit Card,United Kingdom,24,651.64,527,14.0
CUST_2141,2025-06-18 15:36:00,2024-03-10 13:50:00,32,14385.37,84,6,Apparel,Credit Card,Canada,13,449.54,478,15.0
CUST_2142,2025-05-21 12:03:00,2024-01-16 11:57:00,39,19423.9,95,6,Apparel,Credit Card,United States,41,498.05,532,12.9
CUST_2143,2025-05-21 20:08:00,2024-02-13 21:39:00,31,21170.36,78,5,Apparel,Credit Card,Germany,41,682.91,504,15.4
CUST_2144,2025-06-25 18:55:00,2024-01-02 12:13:00,35,19597.78,96,6,Apparel,Credit Card,United Kingdom,6,559.94,546,15.9
CUST_2145,2025-05-21 16:40:00,2024-01-27 21:11:00,37,33688.02,123,6,Apparel,PayPal,United States,41,910.49,521,13.3
CUST_2146,2025-05-22 15:00:00,2024-02-09 10:22:00,27,17682.7,67,6,Electronics,Credit Card,India,40,654.91,508,18.0
CUST_2147,2024-06-24 14:53:00,2024-01-07 13:47:00,34,20960.43,104,6,Home & Kitchen,Credit Card,Canada,372,616.48,541,5.1
CUST_2148,2025-06-23 09:00:00,2024-02-05 10:39:00,33,21885.33,75,6,Electronics,Credit Card,Germany,8,663.19,512,15.8
CUST_2149,2025-06-17 09:08:00,2024-01-05 18:09:00,29,18312.66,83,6,Apparel,Credit Card,India,14,631.47,543,18.9
CUST_2150,2025-05-28 18:06:00,2024-01-01 11:49:00,33,15893.2,82,6,Apparel,Credit Card,India,34,481.61,547,16.0
CUST_2151,2025-06-30 09:28:00,2024-01-07 13:54:00,38,18156.26,95,6,Apparel,Credit Card,Germany,1,477.8,541,14.6
CUST_2152,2025-06-27 15:18:00,2024-01-05 11:15:00,32,20523.07,88,6,Beauty & Personal Care,Credit Card,Canada,4,641.35,543,17.4
CUST_2153,2025-06-01 19:30:00,2024-01-05 21:38:00,38,23279.43,104,6,Apparel,Credit Card,Germany,30,612.62,543,13.9
CUST_2154,2025-06-27 22:05:00,2024-01-09 13:55:00,37,38561.15,120,5,Apparel,Credit Card,Germany,4,1042.19,539,14.9
CUST_2155,2025-06-07 19:53:00,2024-01-25 14:22:00,46,22559.5,114,6,Apparel,Credit Card,Germany,24,490.42,523,11.1
CUST_2156,2025-06-07 15:42:00,2024-01-19 20:48:00,38,18131.32,93,6,Apparel,Credit Card,Canada,24,477.14,529,13.6
CUST_2157,2025-06-06 09:37:00,2024-01-25 14:47:00,27,10911.86,82,5,Apparel,Credit Card,United States,25,404.14,523,19.2
CUST_2158,2024-06-29 17:51:00,2024-01-03 14:43:00,33,24305.76,88,6,Home & Kitchen,Credit Card,India,367,736.54,545,5.6
CUST_2159,2025-06-16 18:37:00,2024-02-02 09:16:00,28,17712.03,74,5,Electronics,Credit Card,India,15,632.57,515,18.5
CUST_2160,2025-06-20 21:12:00,2024-01-13 22:14:00,40,24731.26,108,6,Home & Kitchen,Credit Card,United States,11,618.28,535,13.4
CUST_2161,2025-06-16 21:04:00,2024-01-04 18:03:00,29,16100.62,88,6,Apparel,Credit Card,Canada,15,555.19,544,18.9
CUST_2162,2024-06-29 11:42:00,2024-01-08 18:22:00,33,17861.96,81,6,Home & Kitchen,Credit Card,United States,367,541.27,540,5.4
CUST_2163,2025-06-18 15:26:00,2024-01-16 17:24:00,41,16480.81,119,6,Apparel,Credit Card,United States,13,401.97,532,13.0
CUST_2164,2025-06-28 21:32:00,2024-01-28 13:41:00,28,8181.19,76,6,Apparel,Credit Card,Germany,3,292.19,520,19.1
CUST_2165,2025-06-21 20:05:00,2024-01-09 18:00:00,36,16984.22,83,5,Apparel,Credit Card,United States,10,471.78,539,15.1
CUST_2166,2025-05-27 15:10:00,2024-02-03 17:46:00,29,20196.67,82,6,Apparel,Credit Card,Canada,35,696.44,514,17.1
CUST_2167,2025-06-14 19:45:00,2024-01-14 18:01:00,33,21003.02,87,6,Apparel,Credit Card,Canada,17,636.46,534,16.2
CUST_2168,2025-06-10 11:44:00,2024-01-19 20:37:00,36,17567.52,88,6,Home & Kitchen,Credit Card,United Kingdom,21,487.99,529,14.5
CUST_2169,2025-06-21 12:48:00,2024-01-11 08:29:00,34,20294.78,82,6,Electronics,Credit Card,United States,10,596.91,537,16.0
CUST_2170,2025-06-21 14:28:00,2024-01-04 21:17:00,39,22368.24,96,6,Electronics,Credit Card,United States,10,573.54,544,14.1
CUST_2171,2025-06-02 12:24:00,2024-01-04 11:12:00,32,16514.7,84,6,Beauty & Personal Care,Credit Card,Germany,29,516.08,544,16.6
CUST_2172,2025-06-22 16:36:00,2024-01-07 13:36:00,37,13320.9,96,6,Apparel,Credit Card,Australia,9,360.02,541,14.8
CUST_2173,2025-05-09 13:57:00,2024-03-23 12:01:00,33,12248.69,69,6,Apparel,Credit Card,Germany,53,371.17,465,12.9
CUST_2174,2025-04-27 18:17:00,2024-01-10 16:10:00,28,15061.04,72,5,Apparel,Credit Card,United States,65,537.89,538,17.5
CUST_2175,2024-06-19 10:51:00,2024-01-14 20:17:00,28,9064.82,61,6,Apparel,Credit Card,Germany,377,323.74,534,5.8
CUST_2176,2025-06-02 22:28:00,2024-01-15 22:09:00,35,17095.29,94,6,Apparel,Credit Card,United Kingdom,29,488.44,533,14.8
CUST_2177,2025-06-26 08:45:00,2024-01-04 16:45:00,43,25779.23,108,6,Electronics,Credit Card,Canada,5,599.52,544,12.8
CUST_2178,2025-06-29 13:46:00,2024-01-05 12:11:00,30,30969.14,114,6,Apparel,PayPal,United States,2,1032.3,543,18.7
CUST_2179,2025-05-01 19:33:00,2024-01-10 13:14:00,33,19990.76,86,6,Apparel,Credit Card,Canada,61,605.78,538,14.9
CUST_2180,2025-06-27 16:58:00,2024-01-25 18:56:00,27,16288.19,70,6,Home & Kitchen,Credit Card,United Kingdom,4,603.27,523,20.0
CUST_2181,2025-06-30 13:04:00,2024-01-01 20:04:00,41,30185.69,125,6,Beauty & Personal Care,Credit Card,Australia,1,736.24,547,13.6
CUST_2182,2025-06-26 22:13:00,2024-01-15 13:52:00,30,16952.91,82,6,Electronics,Credit Card,United States,5,565.1,533,18.2
CUST_2183,2025-05-25 17:45:00,2024-01-22 08:36:00,28,15069.49,91,6,Home & Kitchen,Credit Card,Germany,37,538.2,526,18.1
CUST_2184,2025-06-01 15:39:00,2024-02-01 19:19:00,48,18600.32,120,6,Home & Kitchen,PayPal,India,30,387.51,516,10.3
CUST_2185,2025-06-29 13:05:00,2024-01-09 11:37:00,32,14979.13,87,6,Apparel,Credit Card,United States,2,468.1,539,17.3
CUST_2186,2025-05-12 11:07:00,2024-01-02 19:33:00,33,24257.82,130,6,Apparel,Credit Card,India,50,735.09,546,15.5
CUST_2187,2025-05-28 08:17:00,2024-01-08 11:14:00,26,21329.07,73,6,Electronics,Credit Card,Germany,34,820.35,540,20.2
CUST_2188,2025-06-24 17:59:00,2024-01-31 16:37:00,35,15024.03,87,6,Electronics,Credit Card,United States,7,429.26,517,15.0
CUST_2189,2025-06-11 08:41:00,2024-01-18 14:21:00,42,18374.74,105,6,Sports & Outdoors,Credit Card,United States,20,437.49,530,12.4
CUST_2190,2025-06-25 12:58:00,2024-01-01 17:40:00,42,35083.35,103,6,Electronics,Credit Card,Germany,6,835.32,547,13.2
CUST_2191,2025-06-30 09:24:00,2024-01-10 09:06:00,33,23391.57,89,6,Apparel,Credit Card,United States,1,708.84,538,16.8
CUST_2192,2025-06-28 10:34:00,2024-01-13 22:00:00,35,17076.15,96,6,Apparel,Credit Card,United Kingdom,3,487.89,535,15.6
CUST_2193,2025-06-27 11:07:00,2024-01-02 18:35:00,34,31028.26,123,6,Electronics,Credit Card,United States,4,912.6,546,16.4
CUST_2194,2025-06-20 10:36:00,2024-01-31 15:46:00,42,15626.48,121,6,Apparel,Credit Card,Germany,11,372.06,517,12.3
CUST_2195,2024-06-18 11:51:00,2024-01-16 11:27:00,27,21763.01,79,6,Apparel,Credit Card,United States,378,806.04,532,5.9
CUST_2196,2025-06-27 15:53:00,2024-01-25 15:29:00,35,17394.08,98,6,Apparel,Credit Card,India,4,496.97,523,15.3
CUST_2197,2025-06-07 12:13:00,2024-01-03 20:46:00,36,19447.68,98,6,Home & Kitchen,Credit Card,Australia,24,540.21,545,14.9
CUST_2198,2025-06-06 10:03:00,2024-01-13 21:54:00,31,18906.75,89,5,Apparel,Credit Card,Australia,25,609.9,535,17.0
CUST_2199,2025-04-25 18:38:00,2024-02-06 12:51:00,27,15531.14,67,6,Home & Kitchen,PayPal,Germany,67,575.23,511,17.1
CUST_2200,2025-06-27 11:31:00,2024-02-05 10:58:00,31,8860.43,75,6,Sports & Outdoors,Credit Card,United States,4,285.82,512,16.9
CUST_2201,2025-06-21 16:10:00,2024-03-12 10:16:00,37,18926.87,107,5,Home & Kitchen,PayPal,Canada,10,511.54,476,12.9
CUST_2202,2024-06-29 22:09:00,2024-01-06 15:32:00,29,17329.39,71,6,Apparel,Credit Card,United States,367,597.57,542,6.2
CUST_2203,2025-06-02 14:27:00,2024-01-06 11:55:00,31,21519.85,77,6,Apparel,Credit Card,United States,29,694.19,542,17.1
CUST_2204,2025-06-19 20:26:00,2024-01-20 12:20:00,43,37818.94,147,6,Home & Kitchen,Credit Card,United States,12,879.51,528,12.3
CUST_2205,2025-05-06 08:35:00,2024-01-03 13:12:00,32,26327.53,91,5,Electronics,Credit Card,United Kingdom,56,822.74,545,15.8
CUST_2206,2025-06-07 13:47:00,2024-03-06 22:01:00,29,14248.81,76,6,Apparel,Credit Card,Canada,24,491.34,482,16.4
CUST_2207,2025-06-25 17:23:00,2024-01-04 08:21:00,26,9931.74,63,6,Apparel,Credit Card,Germany,6,381.99,544,21.5
CUST_2208,2025-06-27 10:13:00,2024-01-05 10:15:00,29,10849.71,93,5,Apparel,Credit Card,United Kingdom,4,374.13,543,19.2
CUST_2209,2025-05-11 12:03:00,2024-01-08 17:31:00,29,19798.84,95,6,Home & Kitchen,Credit Card,United States,51,682.72,540,17.5
CUST_2210,2025-06-13 09:56:00,2024-02-05 16:13:00,33,20522.18,86,6,Electronics,Credit Card,Australia,18,621.88,512,15.4
CUST_2211,2025-05-18 22:46:00,2024-01-08 11:57:00,31,15862.16,90,6,Beauty & Personal Care,Credit Card,United Kingdom,44,511.68,540,16.5
CUST_2212,2025-06-19 17:38:00,2024-01-15 19:09:00,39,29483.0,94,6,Electronics,Credit Card,United Kingdom,12,755.97,533,13.7
CUST_2213,2025-06-07 09:45:00,2024-01-03 10:21:00,32,17084.65,82,6,Apparel,Credit Card,United States,24,533.9,545,16.8
CUST_2214,2025-06-30 17:18:00,2024-01-13 13:54:00,30,20384.84,85,6,Electronics,Credit Card,Canada,1,679.49,535,18.4
CUST_2215,2025-06-16 13:38:00,2024-03-01 15:48:00,22,10409.25,86,5,Apparel,Credit Card,Germany,15,473.15,487,22.5
CUST_2216,2025-06-14 12:14:00,2024-02-23 10:43:00,33,17767.05,85,6,Apparel,Credit Card,United States,17,538.4,494,14.9
CUST_2217,2025-06-19 17:59:00,2024-01-13 08:34:00,38,29835.63,104,6,Electronics,Credit Card,United States,12,785.15,535,14.1
CUST_2218,2024-06-29 18:11:00,2024-01-13 17:44:00,31,12556.59,85,6,Apparel,Credit Card,Germany,367,405.05,535,5.6
CUST_2219,2025-05-10 16:40:00,2024-01-15 22:02:00,27,18876.58,80,6,Apparel,Credit Card,Germany,52,699.13,533,18.5
CUST_2220,2025-06-01 08:56:00,2024-01-14 18:35:00,24,23977.55,74,6,Electronics,Credit Card,United States,30,999.06,534,21.9
CUST_2221,2024-06-27 18:35:00,2024-01-01 12:54:00,36,22725.1,113,6,Apparel,Credit Card,Australia,369,631.25,547,5.1
CUST_2222,2025-06-03 12:05:00,2024-01-15 13:52:00,31,13295.48,78,6,Beauty & Personal Care,Credit Card,United States,28,428.89,533,16.8
CUST_2223,2025-06-28 09:11:00,2024-01-12 14:23:00,35,22215.87,99,6,Electronics,Credit Card,United Kingdom,3,634.74,536,15.7
CUST_2224,2025-06-19 20:21:00,2024-01-02 14:48:00,39,21834.91,111,6,Apparel,Credit Card,India,12,559.87,546,14.1
CUST_2225,2025-06-25 16:17:00,2024-01-30 14:56:00,33,28780.22,84,6,Electronics,Credit Card,United Kingdom,6,872.13,518,16.0
CUST_2226,2025-06-18 13:44:00,2024-03-17 13:45:00,20,10980.62,50,5,Apparel,Credit Card,Germany,13,549.03,471,24.1
CUST_2227,2025-06-27 20:12:00,2024-01-09 11:21:00,30,27770.41,100,6,Apparel,Credit Card,United States,4,925.68,539,18.4
CUST_2228,2025-06-24 18:34:00,2024-01-04 14:41:00,38,23277.52,86,6,Home & Kitchen,Credit Card,United States,7,612.57,544,14.5
CUST_2229,2025-06-24 10:18:00,2024-01-06 10:33:00,37,15214.73,101,6,Beauty & Personal Care,Credit Card,Australia,7,411.21,542,14.9
CUST_2230,2025-06-26 19:52:00,2024-01-02 13:55:00,31,14139.79,79,6,Apparel,Credit Card,United Kingdom,5,456.12,546,18.0
CUST_2231,2025-04-18 08:10:00,2024-01-05 13:16:00,31,11322.02,84,6,Apparel,Credit Card,India,74,365.23,543,15.6
CUST_2232,2025-06-24 10:28:00,2024-01-31 18:42:00,30,13715.12,79,6,Apparel,Credit Card,United States,7,457.17,517,17.6
CUST_2233,2025-06-26 09:03:00,2024-01-08 12:25:00,29,25726.68,109,6,Apparel,Credit Card,United States,5,887.13,540,19.1
CUST_2234,2024-06-21 22:30:00,2024-01-04 10:50:00,30,19285.85,79,6,Beauty & Personal Care,Credit Card,United States,375,642.86,544,5.8
CUST_2235,2024-06-29 19:28:00,2024-01-20 14:14:00,26,9400.61,71,6,Apparel,Credit Card,Germany,367,361.56,528,6.4
CUST_2236,2025-06-11 12:06:00,2024-01-04 22:01:00,41,20907.52,102,6,Apparel,Credit Card,United States,20,509.94,544,13.1
CUST_2237,2024-06-27 15:13:00,2024-01-01 15:52:00,38,24397.43,103,6,Apparel,Credit Card,India,369,642.04,547,4.8
CUST_2238,2025-06-25 14:18:00,2024-01-10 10:16:00,36,12706.83,93,6,Apparel,Credit Card,United Kingdom,6,352.97,538,15.2
CUST_2239,2024-06-27 19:57:00,2024-01-05 09:26:00,26,15625.61,68,6,Home & Kitchen,Credit Card,Australia,369,600.98,543,7.0
CUST_2240,2025-06-10 09:40:00,2024-01-01 08:26:00,30,31824.34,113,6,Apparel,Credit Card,United States,21,1060.81,547,18.1
CUST_2241,2025-05-27 12:52:00,2024-01-01 14:44:00,30,14793.95,60,6,Electronics,Credit Card,India,35,493.13,547,17.7
CUST_2242,2025-06-21 08:16:00,2024-01-31 16:01:00,33,20795.13,83,6,Electronics,Credit Card,Canada,10,630.16,517,15.8
CUST_2243,2025-06-01 11:04:00,2024-01-04 17:11:00,42,25833.92,112,6,Apparel,Credit Card,Canada,30,615.09,544,12.5
CUST_2244,2025-06-30 11:30:00,2024-01-19 18:00:00,46,24955.55,120,6,Home & Kitchen,Credit Card,Canada,1,542.51,529,11.7
CUST_2245,2025-06-12 11:55:00,2024-01-01 12:53:00,34,9775.63,94,6,Apparel,Credit Card,Canada,19,287.52,547,16.0
CUST_2246,2025-05-31 21:19:00,2024-01-28 17:00:00,30,16061.03,77,6,Home & Kitchen,Credit Card,Germany,31,535.37,520,16.9
CUST_2247,2025-06-08 15:49:00,2024-01-02 12:06:00,37,16896.36,95,6,Apparel,Credit Card,United States,23,456.66,546,14.5
CUST_2248,2025-06-23 21:15:00,2024-01-19 21:37:00,31,16845.99,74,6,Home & Kitchen,Credit Card,United States,8,543.42,529,17.4
CUST_2249,2025-06-08 16:40:00,2024-01-01 14:50:00,46,23499.42,126,6,Apparel,Credit Card,India,23,510.86,547,11.6
CUST_2250,2025-06-19 14:22:00,2024-01-10 14:11:00,23,8069.31,55,6,Apparel,Credit Card,Germany,12,350.84,538,23.9
CUST_2251,2025-06-05 10:14:00,2024-01-15 21:42:00,29,8109.76,75,6,Apparel,Credit Card,Canada,26,279.65,533,18.1
CUST_2252,2025-05-26 22:06:00,2024-01-10 16:46:00,32,25173.67,90,6,Apparel,Credit Card,United Kingdom,36,786.68,538,16.2
CUST_2253,2025-06-25 08:42:00,2024-01-25 22:00:00,38,18522.68,101,6,Apparel,Credit Card,United States,6,487.44,523,14.0
CUST_2254,2025-06-07 20:42:00,2024-01-05 08:33:00,24,11702.25,59,6,Apparel,Credit Card,United States,24,487.59,543,22.6
CUST_2255,2024-06-28 22:41:00,2024-01-03 12:28:00,41,21604.73,105,6,Home & Kitchen,Credit Card,Germany,368,526.94,545,4.4
CUST_2256,2025-06-25 22:42:00,2024-01-07 13:57:00,44,29369.99,106,6,Electronics,Credit Card,United Kingdom,6,667.5,541,12.4
CUST_2257,2025-06-16 11:47:00,2024-01-03 08:36:00,29,13544.67,68,6,Home & Kitchen,Credit Card,United States,15,467.06,545,18.9
CUST_2258,2024-06-29 15:14:00,2024-01-02 20:54:00,31,18787.84,84,6,Apparel,Credit Card,United Kingdom,367,606.06,546,6.0
CUST_2259,2025-06-30 21:52:00,2024-01-07 13:46:00,33,11772.54,94,6,Apparel,Credit Card,United States,1,356.74,541,16.9
CUST_2260,2025-06-20 09:02:00,2024-01-04 11:56:00,33,15274.88,124,6,Apparel,Credit Card,United Kingdom,11,462.88,544,16.7
CUST_2261,2025-06-19 11:02:00,2024-01-19 21:04:00,26,9706.34,56,6,Electronics,Credit Card,United States,12,373.32,529,20.7
CUST_2262,2025-06-14 22:30:00,2024-01-12 11:21:00,34,32400.67,124,6,Apparel,Credit Card,Canada,17,952.96,536,15.7
CUST_2263,2025-06-10 21:23:00,2024-01-07 12:24:00,37,20078.64,95,6,Home & Kitchen,Credit Card,United States,21,542.67,541,14.4
CUST_2264,2025-06-19 15:46:00,2024-01-24 18:40:00,34,23203.16,91,6,Electronics,Credit Card,United Kingdom,12,682.45,524,15.5
CUST_2265,2025-06-29 15:03:00,2024-01-08 16:11:00,32,12678.73,76,6,Apparel,Credit Card,United States,2,396.21,540,17.4
CUST_2266,2024-06-29 13:49:00,2024-01-01 08:54:00,28,15035.39,72,6,Home & Kitchen,Credit Card,United States,367,536.98,547,6.7
CUST_2267,2025-06-25 19:13:00,2024-02-18 17:34:00,29,14303.75,83,6,Electronics,Credit Card,United States,6,493.23,499,17.6
CUST_2268,2025-06-14 08:05:00,2024-01-12 18:21:00,31,14161.96,89,6,Books,Credit Card,United Kingdom,17,456.84,536,17.3
CUST_2269,2025-06-07 09:18:00,2024-01-06 17:11:00,33,24637.35,81,6,Home & Kitchen,Credit Card,Germany,24,746.59,542,16.2
CUST_2270,2025-06-09 22:57:00,2024-01-11 22:42:00,35,16413.01,91,6,Apparel,Credit Card,United States,21,468.94,537,15.2
CUST_2271,2025-06-22 12:25:00,2024-03-23 10:34:00,28,16062.69,85,6,Apparel,Credit Card,Germany,9,573.67,465,16.9
CUST_2272,2025-06-27 19:49:00,2024-01-07 15:07:00,28,13693.23,69,6,Home & Kitchen,Credit Card,India,4,489.04,541,19.9
CUST_2273,2025-06-06 22:35:00,2024-01-06 22:26:00,20,9064.39,54,6,Apparel,Credit Card,Canada,25,453.22,542,27.2
CUST_2274,2025-05-18 17:33:00,2024-01-23 12:09:00,33,16004.35,101,6,Home & Kitchen,Credit Card,United States,44,484.98,525,15.0
CUST_2275,2025-05-26 16:50:00,2024-01-04 08:21:00,35,14366.42,89,6,Home & Kitchen,Credit Card,United Kingdom,36,410.47,544,14.9
CUST_2276,2025-05-21 22:00:00,2024-01-02 21:23:00,38,25043.94,106,6,Apparel,Credit Card,United States,41,659.05,546,13.6
CUST_2277,2025-05-09 13:31:00,2024-01-02 18:07:00,23,24568.98,82,6,Home & Kitchen,Credit Card,United States,53,1068.22,546,22.4
CUST_2278,2025-06-19 19:34:00,2024-02-27 21:16:00,29,14803.81,88,6,Apparel,Credit Card,Australia,12,510.48,490,17.1
CUST_2279,2025-06-12 19:08:00,2024-01-11 19:36:00,40,22641.87,105,6,Apparel,Credit Card,United States,19,566.05,537,13.3
CUST_2280,2025-06-27 12:09:00,2024-01-19 21:45:00,50,28721.51,124,6,Apparel,Credit Card,United Kingdom,4,574.43,529,10.7
CUST_2281,2025-06-21 10:59:00,2024-01-10 15:22:00,47,46716.15,199,6,Apparel,Credit Card,Germany,10,993.96,538,11.5
CUST_2282,2025-06-18 22:57:00,2024-01-02 16:13:00,41,24103.64,90,6,Electronics,Credit Card,Germany,12,587.89,546,13.4
CUST_2283,2024-06-25 22:09:00,2024-01-09 14:28:00,26,16391.67,67,6,Apparel,Credit Card,United Kingdom,371,630.45,539,6.7
CUST_2284,2025-06-10 09:08:00,2024-01-11 19:00:00,38,18383.25,103,6,Sports & Outdoors,Credit Card,United States,21,483.77,537,13.9
CUST_2285,2024-06-26 11:55:00,2024-01-10 09:38:00,25,17327.85,63,5,Home & Kitchen,Credit Card,United States,370,693.11,538,7.0
CUST_2286,2025-06-27 13:11:00,2024-01-06 09:43:00,42,20567.1,108,6,Apparel,Credit Card,United Kingdom,4,489.69,542,13.1
CUST_2287,2024-06-29 13:13:00,2024-01-02 20:10:00,40,28840.08,112,5,Apparel,Credit Card,United States,367,721.0,546,4.6
CUST_2288,2025-06-20 14:27:00,2024-01-01 15:21:00,35,24040.58,100,6,Home & Kitchen,Credit Card,United States,11,686.87,547,15.8
CUST_2289,2024-06-29 09:10:00,2024-01-05 16:34:00,40,19852.97,97,6,Apparel,Credit Card,United States,367,496.32,543,4.5
CUST_2290,2024-06-29 16:44:00,2024-01-03 11:27:00,35,15885.93,79,6,Apparel,Credit Card,United States,367,453.88,545,5.2
CUST_2291,2025-06-05 15:47:00,2024-01-09 12:55:00,42,17103.62,118,5,Apparel,Credit Card,United States,26,407.23,539,12.5
CUST_2292,2024-06-25 10:30:00,2024-01-04 17:41:00,37,20387.02,107,6,Apparel,Credit Card,United States,371,551.0,544,4.8
CUST_2293,2025-06-27 19:52:00,2024-01-05 11:08:00,33,12813.78,98,6,Books,Credit Card,United Kingdom,4,388.3,543,16.8
CUST_2294,2025-06-28 19:19:00,2024-01-08 11:44:00,40,20707.76,90,6,Electronics,Credit Card,Germany,3,517.69,540,13.8
CUST_2295,2025-06-11 17:15:00,2024-01-02 10:31:00,33,19954.73,92,6,Apparel,Credit Card,Canada,20,604.69,546,16.4
CUST_2296,2025-06-24 16:08:00,2024-01-21 21:46:00,26,16054.27,71,5,Apparel,Credit Card,United States,7,617.47,527,20.8
CUST_2297,2025-06-30 12:42:00,2024-01-04 13:22:00,53,43817.62,189,6,Home & Kitchen,Credit Card,United States,1,826.75,544,10.4
CUST_2298,2025-05-29 12:47:00,2024-01-07 12:11:00,31,13630.99,93,5,Apparel,Credit Card,United States,33,439.71,541,16.9
CUST_2299,2024-06-27 14:04:00,2024-01-04 10:59:00,38,21121.44,97,6,Electronics,Credit Card,Germany,369,555.83,544,4.7
CUST_2300,2025-06-19 10:22:00,2024-02-19 11:29:00,42,18531.3,107,6,Home & Kitchen,Credit Card,Germany,12,441.22,498,11.9
CUST_2301,2025-05-08 16:17:00,2024-01-09 11:22:00,24,11894.02,62,6,Apparel,Credit Card,United States,54,495.58,539,21.1
CUST_2302,2024-06-19 08:34:00,2024-01-08 18:15:00,24,10349.52,62,6,Apparel,Credit Card,India,377,431.23,540,7.1
CUST_2303,2024-06-29 13:38:00,2024-01-06 10:09:00,35,16140.74,94,6,Home & Kitchen,Credit Card,United States,367,461.16,542,5.1
CUST_2304,2024-06-28 16:43:00,2024-01-31 10:30:00,27,13033.45,64,6,Apparel,Credit Card,United Kingdom,368,482.72,517,5.7
CUST_2305,2025-04-09 15:50:00,2024-01-12 08:08:00,28,13130.24,79,6,Beauty & Personal Care,Credit Card,Germany,83,468.94,536,16.8
CUST_2306,2024-06-28 15:19:00,2024-01-06 15:53:00,38,16170.17,110,6,Apparel,Credit Card,India,368,425.53,542,4.7
CUST_2307,2025-06-18 09:49:00,2024-01-01 13:40:00,34,30277.84,94,6,Electronics,PayPal,Germany,13,890.52,547,16.2
CUST_2308,2025-05-14 21:55:00,2024-02-08 13:13:00,32,17422.23,92,6,Apparel,Credit Card,Canada,48,544.44,509,14.9
CUST_2309,2025-06-30 22:03:00,2024-01-07 11:42:00,32,12254.14,82,6,Apparel,Credit Card,United States,1,382.94,541,17.4
CUST_2310,2025-05-17 10:40:00,2024-01-03 16:25:00,27,16714.05,70,6,Books,PayPal,Canada,45,619.04,545,19.2
CUST_2311,2025-06-19 10:50:00,2024-01-04 17:07:00,30,15353.68,73,6,Apparel,Credit Card,United States,12,511.79,544,18.3
CUST_2312,2025-06-04 10:35:00,2024-01-07 20:30:00,38,23366.85,108,6,Apparel,Credit Card,India,27,614.92,541,13.9
CUST_2313,2025-06-28 16:43:00,2024-02-01 22:38:00,37,23054.63,104,6,Apparel,Credit Card,United Kingdom,3,623.1,516,14.2
CUST_2314,2025-06-30 16:23:00,2024-01-11 16:17:00,36,25845.81,92,6,Apparel,Credit Card,Canada,1,717.94,537,15.3
CUST_2315,2025-06-01 14:03:00,2024-01-03 15:32:00,37,20167.75,81,6,Apparel,Credit Card,United Kingdom,30,545.07,545,14.3
CUST_2316,2025-06-29 12:24:00,2024-01-03 18:03:00,46,15265.66,124,6,Apparel,Credit Card,Germany,2,331.86,545,12.1
