TransactionID,CustomerID,ProductID,ProductCategory,Quantity,UnitPrice,TransactionDate,Country,PaymentMethod,Revenue
TXN_043024,CUST_1052,P_BEAU_001,Beauty & Personal Care,1,14.14,2025-06-07 17:28:00,Canada,Credit Card,14.14
TXN_030984,CUST_1515,P_BOOK_009,Books,4,9.75,2025-06-07 17:32:00,United States,Credit Card,39.0
TXN_042898,CUST_2019,P_APP_021,Apparel,4,89.29,2025-06-07 18:58:00,India,PayPal,357.16
TXN_003645,CUST_1049,P_HOME_015,Home & Kitchen,5,429.16,2025-06-07 19:14:00,United Kingdom,Credit Card,2145.8
TXN_047741,CUST_1670,P_APP_015,Apparel,4,76.72,2025-06-07 19:21:00,United States,UPI,306.88
TXN_033529,CUST_1504,P_APP_002,Apparel,4,95.37,2025-06-07 19:40:00,Canada,Debit Card,381.48
TXN_046801,CUST_1797,P_HOME_012,Home & Kitchen,1,229.89,2025-06-07 19:44:00,India,PayPal,229.89
TXN_006217,CUST_2155,P_HOME_023,Home & Kitchen,3,361.38,2025-06-07 19:53:00,Germany,Debit Card,1084.14
TXN_037211,CUST_1261,P_HOME_005,Home & Kitchen,3,256.96,2025-06-07 19:54:00,Germany,Credit Card,770.88
TXN_013446,CUST_2362,P_BOOK_013,Books,3,47.84,2025-06-07 19:59:00,United States,PayPal,143.52
TXN_048272,CUST_1078,P_BOOK_024,Books,3,24.24,2025-06-07 20:16:00,United States,Credit Card,72.72
TXN_021090,CUST_2019,P_BEAU_010,Beauty & Personal Care,2,22.85,2025-06-07 20:23:00,India,PayPal,45.7
TXN_021058,CUST_2467,P_BOOK_001,Books,1,16.65,2025-06-07 20:36:00,Australia,Net Banking,16.65
TXN_035762,CUST_1718,P_HOME_023,Home & Kitchen,2,25.15,2025-06-07 20:37:00,Australia,Credit Card,50.3
TXN_024136,CUST_2438,P_BEAU_016,Beauty & Personal Care,2,48.2,2025-06-07 20:42:00,Germany,Debit Card,96.4
TXN_015315,CUST_2254,P_SPRT_019,Sports & Outdoors,2,116.44,2025-06-07 20:42:00,United States,Credit Card,232.88
TXN_030885,CUST_2463,P_APP_025,Apparel,4,66.34,2025-06-07 20:45:00,United States,Credit Card,265.36
TXN_040609,CUST_2249,P_HOME_009,Home & Kitchen,4,377.13,2025-06-07 21:12:00,India,Debit Card,1508.52
TXN_002132,CUST_2131,P_BEAU_006,Beauty & Personal Care,6,51.2,2025-06-07 21:12:00,Germany,Credit Card,307.2
TXN_035778,CUST_2061,P_APP_020,Apparel,3,80.31,2025-06-07 21:16:00,India,Net Banking,240.93
TXN_034370,CUST_1878,P_APP_034,Apparel,3,47.75,2025-06-07 21:22:00,Germany,Credit Card,143.25
TXN_010081,CUST_2470,P_BOOK_009,Books,1,24.04,2025-06-07 21:25:00,Canada,Credit Card,24.04
TXN_035065,CUST_1605,P_HOME_021,Home & Kitchen,3,51.17,2025-06-07 21:37:00,United States,PayPal,153.51
TXN_031792,CUST_2121,P_SPRT_006,Sports & Outdoors,2,92.98,2025-06-07 21:43:00,India,Credit Card,185.96
TXN_035790,CUST_2253,P_APP_017,Apparel,4,107.13,2025-06-07 21:52:00,United States,Net Banking,428.52
TXN_018136,CUST_1520,P_HOME_010,Home & Kitchen,3,60.92,2025-06-07 22:08:00,United States,Credit Card,182.76
TXN_003044,CUST_1324,P_APP_038,Apparel,2,51.51,2025-06-07 22:31:00,United States,Net Banking,103.02
TXN_029626,CUST_2381,P_HOME_021,Home & Kitchen,3,54.45,2025-06-07 22:34:00,United States,Credit Card,163.35
TXN_006666,CUST_1330,P_ELEC_013,Electronics,2,891.01,2025-06-07 22:40:00,United States,PayPal,1782.02
TXN_043294,CUST_2020,P_HOME_006,Home & Kitchen,2,179.09,2025-06-07 22:46:00,United States,PayPal,358.18
TXN_001665,CUST_1211,P_HOME_014,Home & Kitchen,2,73.9,2025-06-07 22:53:00,United Kingdom,Credit Card,147.8
TXN_003547,CUST_1989,P_APP_033,Apparel,1,91.21,2025-06-08 08:06:00,United States,Debit Card,91.21
TXN_047669,CUST_2074,P_HOME_015,Home & Kitchen,1,272.45,2025-06-08 08:11:00,United States,Debit Card,272.45
TXN_021948,CUST_2357,P_APP_005,Apparel,4,98.99,2025-06-08 08:15:00,India,PayPal,395.96
TXN_036995,CUST_1145,P_SPRT_004,Sports & Outdoors,2,206.6,2025-06-08 08:27:00,United States,Credit Card,413.2
TXN_039073,CUST_1932,P_BOOK_004,Books,3,32.14,2025-06-08 08:30:00,Canada,Net Banking,96.42
TXN_016565,CUST_1367,P_BEAU_014,Beauty & Personal Care,6,46.26,2025-06-08 08:55:00,Australia,Credit Card,277.56
TXN_027211,CUST_2134,P_APP_003,Apparel,4,133.41,2025-06-08 08:58:00,United States,Credit Card,533.64
TXN_015313,CUST_2357,P_APP_012,Apparel,2,88.59,2025-06-08 08:58:00,India,UPI,177.18
TXN_010248,CUST_1108,P_BOOK_018,Books,4,30.61,2025-06-08 09:00:00,Canada,Credit Card,122.44
TXN_038905,CUST_1062,P_APP_004,Apparel,4,73.14,2025-06-08 09:00:00,United States,Credit Card,292.56
TXN_009281,CUST_2280,P_BEAU_002,Beauty & Personal Care,1,71.39,2025-06-08 09:35:00,United Kingdom,Credit Card,71.39
TXN_046386,CUST_2330,P_APP_002,Apparel,4,141.68,2025-06-08 09:37:00,United Kingdom,Credit Card,566.72
TXN_012219,CUST_1580,P_SPRT_001,Sports & Outdoors,2,55.64,2025-06-08 10:16:00,United States,Debit Card,111.28
TXN_025455,CUST_1920,P_APP_017,Apparel,2,39.22,2025-06-08 10:21:00,United States,PayPal,78.44
TXN_025338,CUST_2494,P_APP_015,Apparel,2,131.13,2025-06-08 10:25:00,United States,Credit Card,262.26
TXN_035214,CUST_1807,P_SPRT_012,Sports & Outdoors,2,186.0,2025-06-08 10:31:00,India,PayPal,372.0
TXN_020309,CUST_1284,P_HOME_016,Home & Kitchen,3,54.72,2025-06-08 10:33:00,United States,Credit Card,164.16
TXN_021451,CUST_1090,P_APP_004,Apparel,5,25.36,2025-06-08 10:36:00,United Kingdom,PayPal,126.8
TXN_034554,CUST_1661,P_HOME_004,Home & Kitchen,3,313.94,2025-06-08 10:37:00,United States,Credit Card,941.82
TXN_005170,CUST_1097,P_APP_013,Apparel,3,86.67,2025-06-08 10:41:00,United Kingdom,Credit Card,260.01
TXN_015087,CUST_1130,P_HOME_019,Home & Kitchen,1,146.3,2025-06-08 11:11:00,United Kingdom,Credit Card,146.3
TXN_001263,CUST_1753,P_HOME_015,Home & Kitchen,4,356.46,2025-06-08 11:31:00,Germany,Credit Card,1425.84
TXN_044525,CUST_2498,P_APP_017,Apparel,2,22.32,2025-06-08 12:16:00,United Kingdom,Credit Card,44.64
TXN_035402,CUST_2104,P_APP_023,Apparel,4,149.98,2025-06-08 12:30:00,India,Credit Card,599.92
TXN_024023,CUST_2223,P_ELEC_005,Electronics,1,572.48,2025-06-08 12:36:00,United Kingdom,Debit Card,572.48
TXN_029512,CUST_1422,P_APP_037,Apparel,7,30.38,2025-06-08 12:50:00,Canada,UPI,212.66
TXN_014977,CUST_2457,P_BOOK_014,Books,4,57.21,2025-06-08 12:50:00,Germany,Credit Card,228.84
TXN_000680,CUST_2434,P_HOME_023,Home & Kitchen,3,228.17,2025-06-08 12:53:00,Germany,Credit Card,684.51
TXN_047512,CUST_2462,P_HOME_002,Home & Kitchen,2,378.07,2025-06-08 13:23:00,Germany,Credit Card,756.14
TXN_019709,CUST_1813,P_APP_003,Apparel,3,147.36,2025-06-08 13:31:00,United States,PayPal,442.08
TXN_013223,CUST_1437,P_BEAU_011,Beauty & Personal Care,2,76.63,2025-06-08 13:50:00,United States,Credit Card,153.26
TXN_000422,CUST_2141,P_HOME_001,Home & Kitchen,1,54.06,2025-06-08 14:06:00,Canada,Credit Card,54.06
TXN_019820,CUST_1723,P_BEAU_013,Beauty & Personal Care,1,29.48,2025-06-08 14:26:00,United States,Credit Card,29.48
TXN_014522,CUST_1690,P_BEAU_011,Beauty & Personal Care,4,58.67,2025-06-08 14:33:00,United States,Credit Card,234.68
TXN_049173,CUST_1438,P_APP_017,Apparel,3,132.62,2025-06-08 14:37:00,Canada,Debit Card,397.86
TXN_027729,CUST_2193,P_HOME_004,Home & Kitchen,3,321.28,2025-06-08 14:43:00,United States,Credit Card,963.84
TXN_001770,CUST_1894,P_HOME_007,Home & Kitchen,2,115.04,2025-06-08 14:59:00,United States,PayPal,230.08
TXN_028186,CUST_1524,P_APP_015,Apparel,3,65.02,2025-06-08 15:14:00,Canada,Credit Card,195.06
TXN_049312,CUST_1517,P_BEAU_018,Beauty & Personal Care,6,89.11,2025-06-08 15:15:00,United States,PayPal,534.66
TXN_033216,CUST_1811,P_BEAU_015,Beauty & Personal Care,6,57.23,2025-06-08 15:21:00,Australia,UPI,343.38
TXN_043137,CUST_1791,P_HOME_016,Home & Kitchen,4,89.89,2025-06-08 15:30:00,United States,Credit Card,359.56
TXN_027554,CUST_1406,P_APP_025,Apparel,1,49.55,2025-06-08 15:37:00,India,PayPal,49.55
TXN_038612,CUST_2247,P_ELEC_026,Electronics,1,260.05,2025-06-08 15:49:00,United States,Credit Card,260.05
TXN_002889,CUST_2249,P_BOOK_003,Books,3,41.66,2025-06-08 16:40:00,India,Credit Card,124.98
TXN_013685,CUST_1551,P_BEAU_006,Beauty & Personal Care,6,32.56,2025-06-08 16:47:00,United Kingdom,Debit Card,195.36
TXN_003161,CUST_1685,P_APP_029,Apparel,3,22.21,2025-06-08 17:04:00,India,UPI,66.63
TXN_024354,CUST_1907,P_BEAU_013,Beauty & Personal Care,1,65.38,2025-06-08 17:05:00,Canada,Credit Card,65.38
TXN_046692,CUST_1709,P_ELEC_008,Electronics,1,869.15,2025-06-08 17:07:00,United States,Debit Card,869.15
TXN_041381,CUST_1347,P_APP_019,Apparel,3,117.08,2025-06-08 17:10:00,Germany,PayPal,351.24
TXN_046603,CUST_1585,P_HOME_007,Home & Kitchen,4,344.77,2025-06-08 17:17:00,Germany,PayPal,1379.08
TXN_021440,CUST_2167,P_APP_022,Apparel,4,119.5,2025-06-08 17:33:00,Canada,Credit Card,478.0
TXN_024431,CUST_1675,P_APP_015,Apparel,3,92.82,2025-06-08 17:59:00,United Kingdom,PayPal,278.46
TXN_028863,CUST_2451,P_BOOK_012,Books,3,50.9,2025-06-08 18:02:00,United Kingdom,Credit Card,152.7
TXN_027722,CUST_1911,P_APP_033,Apparel,1,121.14,2025-06-08 18:08:00,United Kingdom,Credit Card,121.14
TXN_044250,CUST_2244,P_APP_019,Apparel,4,47.97,2025-06-08 18:13:00,Canada,Credit Card,191.88
TXN_031946,CUST_1395,P_ELEC_016,Electronics,2,763.97,2025-06-08 18:17:00,United States,Credit Card,1527.94
TXN_034896,CUST_1558,P_APP_020,Apparel,4,138.36,2025-06-08 19:16:00,United States,Credit Card,553.44
TXN_046357,CUST_1494,P_APP_017,Apparel,5,109.43,2025-06-08 19:39:00,United States,Credit Card,547.15
TXN_027432,CUST_2482,P_ELEC_002,Electronics,2,1053.42,2025-06-08 20:06:00,United States,PayPal,2106.84
TXN_020574,CUST_1659,P_SPRT_007,Sports & Outdoors,1,222.34,2025-06-08 20:29:00,Germany,Debit Card,222.34
TXN_030382,CUST_1722,P_HOME_011,Home & Kitchen,1,204.21,2025-06-08 20:43:00,United States,Debit Card,204.21
TXN_005547,CUST_2081,P_APP_027,Apparel,4,139.07,2025-06-08 20:46:00,Canada,Net Banking,556.28
TXN_047564,CUST_1634,P_APP_025,Apparel,2,30.34,2025-06-08 20:50:00,United Kingdom,UPI,60.68
TXN_016032,CUST_1949,P_BEAU_014,Beauty & Personal Care,4,112.28,2025-06-08 21:08:00,India,PayPal,449.12
TXN_047203,CUST_1202,P_APP_022,Apparel,4,62.07,2025-06-08 21:25:00,United States,Credit Card,248.28
TXN_044436,CUST_1582,P_APP_006,Apparel,5,96.16,2025-06-08 21:27:00,Australia,Debit Card,480.8
TXN_011966,CUST_1774,P_SPRT_008,Sports & Outdoors,1,154.22,2025-06-08 21:30:00,United States,Credit Card,154.22
TXN_022521,CUST_1154,P_APP_009,Apparel,3,91.67,2025-06-08 22:03:00,United Kingdom,Credit Card,275.01
TXN_026085,CUST_1378,P_APP_022,Apparel,1,135.45,2025-06-08 22:11:00,United States,PayPal,135.45
TXN_036591,CUST_1974,P_APP_018,Apparel,1,90.1,2025-06-08 22:16:00,United States,UPI,90.1
TXN_007659,CUST_1478,P_ELEC_023,Electronics,3,399.0,2025-06-08 22:19:00,United Kingdom,Net Banking,1197.0
TXN_008615,CUST_1742,P_HOME_023,Home & Kitchen,5,338.72,2025-06-08 22:25:00,United States,Net Banking,1693.6
TXN_049220,CUST_2430,P_APP_006,Apparel,4,146.94,2025-06-08 22:32:00,India,Debit Card,587.76
TXN_009712,CUST_1950,P_HOME_008,Home & Kitchen,3,146.52,2025-06-08 22:33:00,United Kingdom,Credit Card,439.56
TXN_011787,CUST_2099,P_BEAU_007,Beauty & Personal Care,5,72.83,2025-06-08 22:36:00,Canada,Credit Card,364.15
TXN_015063,CUST_1979,P_ELEC_004,Electronics,3,774.86,2025-06-08 22:45:00,United Kingdom,PayPal,2324.58
TXN_043741,CUST_2325,P_SPRT_002,Sports & Outdoors,2,116.33,2025-06-08 22:46:00,Australia,PayPal,232.66
TXN_021626,CUST_1510,P_APP_024,Apparel,2,27.25,2025-06-08 22:48:00,Germany,Debit Card,54.5
TXN_004789,CUST_1679,P_ELEC_026,Electronics,3,981.65,2025-06-08 22:59:00,Australia,PayPal,2944.95
TXN_022965,CUST_1829,P_HOME_008,Home & Kitchen,3,243.73,2025-06-09 08:04:00,Germany,Credit Card,731.19
TXN_014170,CUST_1645,P_BOOK_023,Books,2,43.6,2025-06-09 08:13:00,United States,Credit Card,87.2
TXN_038196,CUST_1133,P_BEAU_017,Beauty & Personal Care,1,52.88,2025-06-09 08:20:00,United States,PayPal,52.88
TXN_025662,CUST_1553,P_APP_011,Apparel,1,65.99,2025-06-09 08:28:00,United Kingdom,Credit Card,65.99
TXN_031201,CUST_2318,P_APP_009,Apparel,6,58.39,2025-06-09 08:28:00,Germany,Credit Card,350.34
TXN_049800,CUST_2410,P_ELEC_010,Electronics,2,120.81,2025-06-09 08:31:00,India,Credit Card,241.62
TXN_011326,CUST_1820,P_HOME_008,Home & Kitchen,3,104.67,2025-06-09 09:20:00,United States,Debit Card,314.01
TXN_049513,CUST_2470,P_HOME_020,Home & Kitchen,3,278.25,2025-06-09 09:30:00,Canada,Credit Card,834.75
TXN_030679,CUST_1819,P_ELEC_011,Electronics,3,336.73,2025-06-09 09:34:00,United States,UPI,1010.19
TXN_011248,CUST_1908,P_ELEC_005,Electronics,2,1099.83,2025-06-09 09:43:00,United States,PayPal,2199.66
TXN_024920,CUST_1430,P_HOME_014,Home & Kitchen,6,346.93,2025-06-09 09:48:00,United States,PayPal,2081.58
TXN_004619,CUST_1263,P_BEAU_016,Beauty & Personal Care,4,21.3,2025-06-09 10:17:00,United States,UPI,85.2
TXN_031906,CUST_1468,P_BEAU_019,Beauty & Personal Care,6,32.25,2025-06-09 10:49:00,India,Credit Card,193.5
TXN_004892,CUST_1052,P_ELEC_011,Electronics,3,313.14,2025-06-09 10:54:00,Canada,Credit Card,939.42
TXN_010220,CUST_1411,P_ELEC_030,Electronics,1,580.26,2025-06-09 11:16:00,United States,PayPal,580.26
TXN_014805,CUST_1544,P_HOME_019,Home & Kitchen,4,324.67,2025-06-09 11:36:00,Germany,Net Banking,1298.68
TXN_011468,CUST_1842,P_BEAU_006,Beauty & Personal Care,7,68.33,2025-06-09 11:44:00,Germany,PayPal,478.31
TXN_013878,CUST_1009,P_HOME_007,Home & Kitchen,1,358.33,2025-06-09 11:57:00,Germany,UPI,358.33
TXN_041679,CUST_1030,P_HOME_016,Home & Kitchen,3,194.75,2025-06-09 12:40:00,United States,Credit Card,584.25
TXN_033763,CUST_1348,P_ELEC_020,Electronics,3,462.69,2025-06-09 13:08:00,United States,PayPal,1388.07
TXN_016466,CUST_1888,P_ELEC_003,Electronics,3,460.2,2025-06-09 13:14:00,United States,Credit Card,1380.6
TXN_043730,CUST_2280,P_ELEC_005,Electronics,1,1016.67,2025-06-09 13:15:00,United Kingdom,Credit Card,1016.67
TXN_015497,CUST_1887,P_BEAU_011,Beauty & Personal Care,3,97.17,2025-06-09 13:26:00,Germany,UPI,291.51
TXN_034639,CUST_2368,P_BEAU_010,Beauty & Personal Care,6,17.65,2025-06-09 13:33:00,India,PayPal,105.9
TXN_023517,CUST_1403,P_SPRT_006,Sports & Outdoors,2,274.24,2025-06-09 13:39:00,United Kingdom,PayPal,548.48
TXN_006026,CUST_1444,P_SPRT_013,Sports & Outdoors,3,272.85,2025-06-09 13:44:00,United States,Debit Card,818.55
TXN_005257,CUST_1299,P_BEAU_018,Beauty & Personal Care,7,100.92,2025-06-09 13:46:00,Germany,Debit Card,706.44
TXN_021336,CUST_1516,P_HOME_012,Home & Kitchen,4,341.55,2025-06-09 13:50:00,United States,Credit Card,1366.2
TXN_016834,CUST_1083,P_ELEC_003,Electronics,2,711.06,2025-06-09 13:50:00,United States,Net Banking,1422.12
TXN_015319,CUST_2230,P_HOME_002,Home & Kitchen,3,380.05,2025-06-09 14:02:00,United Kingdom,UPI,1140.15
TXN_030006,CUST_2182,P_ELEC_003,Electronics,2,1465.12,2025-06-09 14:07:00,United States,Credit Card,2930.24
TXN_034761,CUST_1082,P_HOME_003,Home & Kitchen,3,352.55,2025-06-09 14:08:00,Germany,Credit Card,1057.65
TXN_010506,CUST_1969,P_HOME_024,Home & Kitchen,4,292.39,2025-06-09 14:12:00,United Kingdom,Debit Card,1169.56
TXN_020616,CUST_2034,P_APP_009,Apparel,1,38.96,2025-06-09 14:19:00,United States,Credit Card,38.96
TXN_005388,CUST_1679,P_SPRT_008,Sports & Outdoors,2,122.25,2025-06-09 14:24:00,Australia,UPI,244.5
TXN_015677,CUST_1086,P_BEAU_011,Beauty & Personal Care,5,13.14,2025-06-09 14:29:00,United States,Credit Card,65.7
TXN_018629,CUST_1957,P_ELEC_009,Electronics,2,957.17,2025-06-09 14:43:00,United Kingdom,PayPal,1914.34
TXN_007381,CUST_1770,P_HOME_005,Home & Kitchen,2,327.57,2025-06-09 15:12:00,Canada,Debit Card,655.14
TXN_005596,CUST_1120,P_APP_003,Apparel,1,22.23,2025-06-09 15:13:00,United Kingdom,Credit Card,22.23
TXN_015227,CUST_1542,P_APP_024,Apparel,3,106.96,2025-06-09 15:20:00,Germany,Debit Card,320.88
TXN_048489,CUST_2089,P_SPRT_011,Sports & Outdoors,2,266.39,2025-06-09 15:20:00,Australia,Credit Card,532.78
TXN_043747,CUST_1696,P_HOME_021,Home & Kitchen,4,361.86,2025-06-09 15:26:00,Germany,Credit Card,1447.44
TXN_021867,CUST_1615,P_ELEC_028,Electronics,2,266.45,2025-06-09 15:27:00,India,Credit Card,532.9
TXN_036388,CUST_1214,P_HOME_011,Home & Kitchen,1,102.5,2025-06-09 15:50:00,United States,Net Banking,102.5
TXN_040112,CUST_1452,P_ELEC_007,Electronics,1,1286.5,2025-06-09 16:03:00,United Kingdom,Credit Card,1286.5
TXN_019637,CUST_2114,P_HOME_004,Home & Kitchen,1,255.51,2025-06-09 16:29:00,United Kingdom,UPI,255.51
TXN_034405,CUST_1276,P_APP_033,Apparel,1,41.58,2025-06-09 16:29:00,United Kingdom,Credit Card,41.58
TXN_010733,CUST_2029,P_APP_018,Apparel,7,35.27,2025-06-09 16:43:00,United States,Debit Card,246.89
TXN_013776,CUST_1776,P_HOME_017,Home & Kitchen,2,280.62,2025-06-09 16:47:00,United States,Net Banking,561.24
TXN_025631,CUST_1593,P_APP_010,Apparel,2,113.11,2025-06-09 16:51:00,United States,Debit Card,226.22
TXN_042485,CUST_1487,P_HOME_008,Home & Kitchen,2,215.26,2025-06-09 16:56:00,United States,PayPal,430.52
TXN_007893,CUST_2233,P_SPRT_017,Sports & Outdoors,1,344.84,2025-06-09 17:11:00,United States,PayPal,344.84
TXN_012186,CUST_1346,P_APP_016,Apparel,3,32.83,2025-06-09 17:15:00,Germany,PayPal,98.49
TXN_043389,CUST_1250,P_BOOK_006,Books,2,42.47,2025-06-09 17:22:00,India,PayPal,84.94
TXN_024054,CUST_1248,P_ELEC_011,Electronics,3,372.18,2025-06-09 17:34:00,Australia,Credit Card,1116.54
TXN_024438,CUST_1242,P_ELEC_024,Electronics,1,699.37,2025-06-09 17:40:00,Australia,Credit Card,699.37
TXN_031469,CUST_1940,P_BOOK_022,Books,3,14.25,2025-06-09 18:16:00,United Kingdom,PayPal,42.75
TXN_002863,CUST_1488,P_SPRT_005,Sports & Outdoors,3,153.63,2025-06-09 18:20:00,United States,Debit Card,460.89
TXN_047877,CUST_1179,P_HOME_005,Home & Kitchen,2,97.7,2025-06-09 18:55:00,India,Credit Card,195.4
TXN_027788,CUST_1886,P_BOOK_015,Books,2,9.24,2025-06-09 19:03:00,United States,UPI,18.48
TXN_049002,CUST_2498,P_SPRT_013,Sports & Outdoors,1,274.27,2025-06-09 19:09:00,United Kingdom,Debit Card,274.27
TXN_037567,CUST_1265,P_HOME_016,Home & Kitchen,4,321.4,2025-06-09 19:34:00,India,UPI,1285.6
TXN_025150,CUST_1427,P_BEAU_012,Beauty & Personal Care,6,81.18,2025-06-09 19:57:00,United Kingdom,PayPal,487.08
TXN_003039,CUST_2069,P_BEAU_008,Beauty & Personal Care,4,61.4,2025-06-09 19:59:00,United States,Debit Card,245.6
TXN_018129,CUST_1951,P_APP_017,Apparel,4,54.6,2025-06-09 20:04:00,Germany,Credit Card,218.4
TXN_024950,CUST_1401,P_ELEC_027,Electronics,2,1300.88,2025-06-09 20:07:00,United States,PayPal,2601.76
TXN_024325,CUST_1134,P_HOME_008,Home & Kitchen,1,66.57,2025-06-09 20:28:00,United States,UPI,66.57
TXN_004086,CUST_1132,P_SPRT_017,Sports & Outdoors,1,63.87,2025-06-09 20:32:00,United States,Debit Card,63.87
TXN_034611,CUST_1027,P_SPRT_003,Sports & Outdoors,1,286.35,2025-06-09 20:47:00,United States,PayPal,286.35
TXN_027294,CUST_1107,P_HOME_011,Home & Kitchen,5,39.38,2025-06-09 20:49:00,United Kingdom,Credit Card,196.9
TXN_036769,CUST_1245,P_BOOK_007,Books,2,34.35,2025-06-09 21:16:00,United States,PayPal,68.7
TXN_038853,CUST_1758,P_SPRT_005,Sports & Outdoors,2,125.3,2025-06-09 21:27:00,United Kingdom,Debit Card,250.6
TXN_013886,CUST_2086,P_ELEC_025,Electronics,3,401.31,2025-06-09 21:32:00,United Kingdom,PayPal,1203.93
TXN_035369,CUST_1356,P_BEAU_012,Beauty & Personal Care,6,86.79,2025-06-09 21:47:00,Germany,PayPal,520.74
TXN_034972,CUST_1280,P_APP_002,Apparel,3,40.91,2025-06-09 21:58:00,Canada,Credit Card,122.73
TXN_042749,CUST_1469,P_ELEC_019,Electronics,1,1270.13,2025-06-09 22:02:00,United States,Credit Card,1270.13
TXN_015405,CUST_1430,P_BEAU_018,Beauty & Personal Care,6,52.61,2025-06-09 22:17:00,United States,Credit Card,315.66
TXN_030337,CUST_1580,P_BEAU_019,Beauty & Personal Care,3,42.07,2025-06-09 22:35:00,United States,Debit Card,126.21
TXN_007804,CUST_2395,P_SPRT_007,Sports & Outdoors,2,145.95,2025-06-09 22:44:00,United States,Credit Card,291.9
TXN_013360,CUST_2270,P_HOME_022,Home & Kitchen,1,159.21,2025-06-09 22:57:00,United States,PayPal,159.21
TXN_023178,CUST_2410,P_HOME_010,Home & Kitchen,1,26.97,2025-06-09 22:58:00,India,Credit Card,26.97
TXN_024836,CUST_1070,P_ELEC_027,Electronics,3,411.89,2025-06-10 08:02:00,Australia,Debit Card,1235.67
TXN_036394,CUST_2435,P_ELEC_006,Electronics,3,785.51,2025-06-10 08:04:00,United States,Debit Card,2356.53
TXN_040775,CUST_1780,P_HOME_024,Home & Kitchen,5,103.02,2025-06-10 08:06:00,Germany,Net Banking,515.1
TXN_015509,CUST_2078,P_SPRT_016,Sports & Outdoors,1,70.14,2025-06-10 08:14:00,Germany,Debit Card,70.14
TXN_029366,CUST_1531,P_BEAU_007,Beauty & Personal Care,4,56.79,2025-06-10 08:27:00,Canada,Credit Card,227.16
TXN_011273,CUST_2351,P_ELEC_004,Electronics,3,406.58,2025-06-10 08:50:00,India,Credit Card,1219.74
TXN_000706,CUST_1657,P_ELEC_006,Electronics,3,1458.86,2025-06-10 09:06:00,United States,Credit Card,4376.58
TXN_012244,CUST_1836,P_HOME_006,Home & Kitchen,1,338.51,2025-06-10 09:07:00,United Kingdom,Debit Card,338.51
TXN_005169,CUST_2284,P_SPRT_003,Sports & Outdoors,1,260.24,2025-06-10 09:08:00,United States,Credit Card,260.24
TXN_013060,CUST_2240,P_ELEC_017,Electronics,3,64.28,2025-06-10 09:40:00,United States,PayPal,192.84
TXN_048080,CUST_2477,P_APP_040,Apparel,3,31.32,2025-06-10 09:40:00,Canada,Credit Card,93.96
TXN_011046,CUST_1754,P_HOME_008,Home & Kitchen,4,389.86,2025-06-10 09:49:00,United States,UPI,1559.44
TXN_016838,CUST_2403,P_BEAU_002,Beauty & Personal Care,3,65.68,2025-06-10 09:49:00,United States,Credit Card,197.04
TXN_040136,CUST_1010,P_SPRT_018,Sports & Outdoors,2,143.62,2025-06-10 10:09:00,Germany,Credit Card,287.24
TXN_003246,CUST_1197,P_HOME_024,Home & Kitchen,2,306.63,2025-06-10 10:10:00,Germany,Credit Card,613.26
TXN_024444,CUST_1577,P_ELEC_022,Electronics,2,325.3,2025-06-10 10:25:00,United States,PayPal,650.6
TXN_049321,CUST_1985,P_ELEC_027,Electronics,1,720.0,2025-06-10 10:31:00,Germany,Credit Card,720.0
TXN_020239,CUST_1807,P_BOOK_005,Books,4,23.02,2025-06-10 10:38:00,India,Credit Card,92.08
TXN_026710,CUST_1252,P_BEAU_008,Beauty & Personal Care,2,57.12,2025-06-10 10:39:00,United States,UPI,114.24
TXN_005251,CUST_1016,P_APP_030,Apparel,6,74.95,2025-06-10 11:17:00,United States,PayPal,449.7
TXN_001156,CUST_1439,P_APP_008,Apparel,3,117.79,2025-06-10 11:26:00,Germany,PayPal,353.37
TXN_023088,CUST_1510,P_BEAU_005,Beauty & Personal Care,2,60.63,2025-06-10 11:33:00,Germany,UPI,121.26
TXN_033921,CUST_2383,P_SPRT_015,Sports & Outdoors,3,43.57,2025-06-10 11:36:00,Australia,PayPal,130.71
TXN_033650,CUST_2168,P_APP_002,Apparel,1,76.16,2025-06-10 11:44:00,United Kingdom,PayPal,76.16
TXN_015543,CUST_1731,P_APP_005,Apparel,1,136.2,2025-06-10 11:55:00,United States,PayPal,136.2
TXN_037432,CUST_1294,P_BEAU_007,Beauty & Personal Care,5,12.19,2025-06-10 11:57:00,United States,PayPal,60.95
TXN_011202,CUST_1557,P_ELEC_023,Electronics,3,1102.08,2025-06-10 12:01:00,United States,PayPal,3306.24
TXN_029173,CUST_1564,P_HOME_004,Home & Kitchen,3,318.59,2025-06-10 13:02:00,United States,Net Banking,955.77
TXN_016996,CUST_1480,P_BEAU_010,Beauty & Personal Care,4,85.23,2025-06-10 13:21:00,United Kingdom,Credit Card,340.92
TXN_004815,CUST_2045,P_HOME_018,Home & Kitchen,6,380.24,2025-06-10 13:27:00,India,Debit Card,2281.44
TXN_018006,CUST_1953,P_APP_040,Apparel,1,138.69,2025-06-10 13:35:00,United States,PayPal,138.69
TXN_029021,CUST_1041,P_SPRT_010,Sports & Outdoors,1,125.43,2025-06-10 13:39:00,United States,PayPal,125.43
TXN_048048,CUST_1991,P_HOME_003,Home & Kitchen,4,334.55,2025-06-10 13:45:00,Canada,Debit Card,1338.2
